OTU_ID	14A0051_8	14A0159_8	14A0319_26	14A0119_8	14A0135_8	14A0465_26	14A0343_8	14A0169_26	14A0263_8	14A0117_8	14A0225_8	14A0471_26	14A0349_26	14A0521_26	14A0576_8	14A0539_26	14A0191_8	14A0305_8	14A0351_26	14A0353_26	14A0421_26	14A0447_26	14A0453_26	14A0461_26	14A0469_26	14A0475_26	14A0485_26	14A0491_26	14A0501_26	14A0505_26	14A0507_26	14A0523_26	14A0031_8	14A0309_26	14A0477_26	14A0497_26	14A0519_26	14A0566_26	14A0569_26	14A0059_8	14A0511_26	14A0023_8	14A0187_8	14A0289_8	14A0291_8	14A0333_26	14A0337_26	14A0261_8	14A0383_26	14A0361_26	14A0572_26	14A0483_26	14A0473_26	14A0095_8	14A0145_8	14A0459_26	14A0155_26	14A0033_8	14A0007_8	14A0015_8	14A0419_26	14A0449_26	14A0001_8	14A0405_26	14A0437_26	14A0564_26	14A0401_26	14A0479_26	14A0549_26	14A0403_26	14A0157_26	14A0443_26	14A0151_8	14A0547_26	14A0427_26	14A0113_26	14A0503_8	14A0035_8	14A0481_26	14A0577_8	14A0387_26	14A0003_8	14A0231_8	14A0423_26	14A0055_8	14A0407_26	14A0463_26	14A0429_26	14A0141_8	14A0105_8	14A0574_26	14A0493_26	14A0529_26	14A0369_26	14A0451_26	14A0331_26	14A0439_26	14A0457_26	14A0073_8	14A0147_8	14A0495_26	14A0273_26	14A0269_26	14A0513_26	14A0441_26	14A0165_8	14A0217_8	14A0425_26	14A0255_8	14A0240_26	14A0047_8	14A0049_8	14A0311_8	14A0389_26	14A0573_26	14A0107_8	14A0013_8	14A0285_26	14A0045_8	14A0129_8	14A0209_26	14A0127_8	14A0215_26	14A0039_8	14A0565_26	14A0097_8	14A0397_26	14A0277_8	14A0317_26	14A0175_8	14A0173_8	14A0295_8	14A0179_8	14A0103_8	14A0313_8	14A0283_8	14A0235_8	14A0101_8	14A0413_26	14A0125_8	14A0133_8	14A0321_8	14A0325_8	14A0053_8	14A0091_8	14A0121_8	14A0299_26	14A0371_26	14A0487_26	14A0057_8	14A0067_8	14A0381_8	14A0533_26	14A0377_8	14A0143_8	14A0393_8	14A0167_26	14A0355_26	14A0221_26	14A0079_26	14A0239_8	14A0171_26	14A0240_8	14A0201_8	14A0281_8	14A0025_8	14A0043_8	14A0271_8	14A0063_8	14A0161_8	14A0307_26	14A0207_8	14A0139_8	14A0219_8	14A0213_8	14A0297_8	14A0385_26	14A0021_8	14A0149_8	14A0137_26	14A0241_8	14A0275_8	14A0467_26	14A0253_26	14A0081_8	14A0069_8	14A0373_26	14A0027_8	14A0109_8	14A0065_8	14A0249_8	14A0083_8	14A0359_26	14A0181_8	14A0153_8	14A0087_26	14A0019_8	14A0357_8	14A0411_26	14A0009_8	14A0199_8	14A0265_8	14A0005_8	14A0267_8	14A0131_8	14A0115_8	14A0183_8	14A0223_26	14A0075_8	14A0163_8	14A0395_8	14A0195_8	14A0435_8	14A0203_8	14A0185_8	14A0381_26	14A0445_8	14A0189_8	14A0085_8	14A0345_8	14A0409_26	14A0247_8	14A0211_26	14A0339_8	14A0093_26	14A0011_8	14A0205_8	14A0329_26
590099	86.0	61.0	3607.0	314.0	277.0	127.0	12.0	2.0	50.0	502.0	30.0	5.0	48.0	104.0	0.0	14.0	121.0	52.0	2.0	2.0	21.0	95.0	131.0	9369.0	8357.0	6.0	449.0	289.0	95.0	103.0	315.0	40.0	33.0	132.0	42.0	163.0	184.0	128.0	80.0	22.0	49.0	1.0	54.0	8.0	721.0	27.0	52.0	5.0	93.0	64.0	115.0	22.0	153.0	52.0	5.0	70.0	25.0	51.0	24.0	27.0	61.0	10.0	50.0	237.0	153.0	60.0	357.0	15.0	104.0	532.0	46.0	19.0	798.0	3.0	5.0	9.0	20.0	84.0	79.0	57.0	6.0	12.0	7.0	2.0	75.0	29.0	25.0	82.0	17.0	58.0	49.0	18.0	186.0	5.0	18.0	327.0	25.0	252.0	19.0	12.0	84.0	62.0	348.0	116.0	2.0	7.0	77.0	117.0	129.0	397.0	21.0	58.0	950.0	1.0	12.0	776.0	46.0	534.0	20.0	21.0	1.0	46.0	1.0	6.0	141.0	124.0	102.0	191.0	141.0	6.0	275.0	68.0	41.0	39.0	273.0	218.0	89.0	22.0	183.0	38.0	104.0	311.0	158.0	33.0	74.0	11.0	115.0	22.0	46.0	164.0	6.0	0.0	11.0	0.0	55.0	48.0	105.0	478.0	27.0	8.0	8.0	21.0	32.0	20.0	3.0	66.0	83.0	79.0	23.0	50.0	31.0	8.0	126.0	44.0	407.0	37.0	2.0	32.0	243.0	362.0	46.0	132.0	116.0	165.0	31.0	17.0	11.0	43.0	21.0	15.0	71.0	25.0	17.0	77.0	33.0	7.0	22.0	6.0	59.0	27.0	4.0	20.0	50.0	15.0	96.0	287.0	6.0	253.0	30.0	32.0	7.0	19.0	41.0	4.0	8.0	13.0	0.0	27.0	9.0	1.0	40.0	59.0	1.0	9.0	448.0	3.0	7.0	1.0
4450360	27833.0	13784.0	207604.0	85208.0	37652.0	13983.0	440.0	171.0	2918.0	26254.0	7741.0	510.0	946.0	18480.0	412.0	471.0	40713.0	11617.0	437.0	479.0	906.0	7830.0	31877.0	1111190.0	432379.0	1826.0	8437.0	18545.0	14115.0	11026.0	91464.0	4906.0	4357.0	2818.0	3843.0	16250.0	52776.0	20935.0	7711.0	1771.0	1588.0	338.0	18191.0	808.0	243018.0	2360.0	7040.0	77.0	12906.0	8633.0	25432.0	6947.0	42731.0	4731.0	711.0	9864.0	4715.0	2628.0	1173.0	6055.0	8679.0	441.0	542.0	43722.0	18747.0	1175.0	65096.0	2398.0	1200.0	170099.0	5576.0	1086.0	29196.0	166.0	949.0	439.0	988.0	22062.0	12992.0	514.0	1089.0	5895.0	460.0	362.0	14071.0	6757.0	1476.0	29193.0	2631.0	13257.0	1695.0	1075.0	24072.0	394.0	6929.0	108675.0	1791.0	21643.0	4151.0	994.0	16144.0	1682.0	13929.0	1306.0	558.0	713.0	21837.0	9268.0	5149.0	8991.0	6030.0	17052.0	199813.0	534.0	454.0	33790.0	3513.0	23903.0	3207.0	1618.0	826.0	13718.0	862.0	976.0	20111.0	3311.0	4994.0	4634.0	28583.0	3445.0	116221.0	8530.0	12947.0	10665.0	19562.0	24829.0	28706.0	6481.0	837.0	3657.0	10418.0	49912.0	11462.0	9603.0	1997.0	3920.0	10245.0	1423.0	4401.0	20828.0	631.0	51.0	618.0	293.0	10895.0	1225.0	4985.0	13710.0	2334.0	230.0	558.0	8158.0	9150.0	6586.0	258.0	16573.0	23674.0	14434.0	1413.0	2837.0	1438.0	3812.0	16750.0	9968.0	6880.0	10491.0	888.0	8317.0	82493.0	2858.0	1526.0	45894.0	31135.0	20818.0	1012.0	4866.0	3535.0	1645.0	5252.0	5547.0	5887.0	3423.0	1571.0	13023.0	5258.0	1154.0	3470.0	1041.0	634.0	988.0	211.0	1552.0	3961.0	974.0	22928.0	18173.0	568.0	13487.0	6255.0	2585.0	1995.0	2934.0	2846.0	143.0	3494.0	1541.0	59.0	5954.0	2195.0	127.0	10473.0	681.0	296.0	570.0	3205.0	174.0	168.0	305.0
173906	0.0	0.0	809.0	6.0	5.0	11.0	3.0	92.0	0.0	2.0	0.0	13.0	0.0	9.0	0.0	2.0	0.0	3.0	0.0	0.0	1.0	95.0	4.0	24.0	40.0	8.0	46.0	5.0	5.0	10.0	16.0	17.0	0.0	6.0	6.0	7.0	75.0	2.0	7.0	1.0	76.0	2.0	0.0	0.0	8.0	1.0	14.0	0.0	48.0	1.0	6.0	13.0	10.0	4.0	0.0	6.0	0.0	1.0	0.0	0.0	1.0	0.0	4.0	9.0	16.0	6.0	6.0	4.0	3.0	108.0	6.0	0.0	646.0	1.0	0.0	2.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	1.0	39.0	0.0	4.0	2.0	6.0	0.0	1.0	1.0	22.0	2.0	0.0	3.0	14.0	0.0	0.0	0.0	5.0	5.0	2.0	2.0	5.0	0.0	2.0	2.0	1.0	3.0	0.0	2.0	18.0	1.0	0.0	46.0	1.0	6.0	1.0	3.0	0.0	0.0	0.0	9.0	3.0	3.0	4.0	2.0	27.0	0.0	0.0	19.0	0.0	1.0	5.0	8.0	2.0	2.0	1.0	0.0	4.0	4.0	95.0	0.0	0.0	0.0	0.0	4.0	1.0	8.0	0.0	0.0	34.0	0.0	0.0	2.0	2.0	9.0	1.0	3.0	0.0	2.0	0.0	0.0	0.0	2.0	5.0	2.0	0.0	1.0	2.0	0.0	1.0	6.0	2.0	19.0	4.0	1.0	6.0	2.0	0.0	3.0	0.0	2.0	6.0	1.0	6.0	14.0	0.0	2.0	1.0	1.0	0.0	0.0	6.0	1.0	1.0	3.0	0.0	2.0	0.0	2.0	17.0	1.0	25.0	2.0	0.0	8.0	1.0	4.0	1.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
572586	338.0	12.0	55.0	1397.0	244.0	571.0	1.0	5.0	212.0	1184.0	12.0	35.0	8.0	155.0	5.0	7.0	2.0	28.0	3.0	0.0	177.0	11.0	3.0	95.0	440.0	4.0	404.0	10.0	156.0	261.0	170.0	83.0	62.0	3.0	32.0	3.0	106.0	187.0	109.0	69.0	4.0	37.0	15.0	2.0	34.0	47.0	79.0	6.0	56.0	16.0	145.0	148.0	19.0	8.0	230.0	11.0	1.0	70.0	327.0	41.0	0.0	7.0	34.0	30.0	7.0	38.0	403.0	12.0	1.0	244.0	19.0	4.0	143.0	16.0	9.0	13.0	1.0	860.0	1687.0	4.0	4.0	443.0	2.0	2.0	116.0	8.0	2.0	52.0	3027.0	55.0	46.0	0.0	3198.0	2.0	4.0	3113.0	255.0	36.0	3.0	175.0	28.0	588.0	88.0	9.0	58.0	7.0	54.0	13.0	71.0	1799.0	231.0	115.0	1047.0	5.0	4.0	56.0	2115.0	14.0	1789.0	2870.0	10.0	53646.0	2.0	611.0	35.0	34.0	11.0	2.0	92.0	6.0	46.0	773.0	6.0	7.0	142.0	2.0	17.0	0.0	3.0	128.0	116.0	63.0	85.0	17.0	12.0	69.0	14.0	24.0	14.0	245.0	39.0	0.0	7.0	0.0	1023.0	2.0	52.0	98.0	2.0	127.0	27.0	142.0	207.0	7.0	3.0	2296.0	150.0	16.0	36.0	4.0	4.0	11.0	108666.0	16.0	177.0	32.0	343.0	1170.0	473.0	30.0	132.0	10.0	9.0	38.0	11.0	11.0	9.0	135.0	2205.0	17.0	61.0	21.0	3.0	30.0	190.0	114.0	347.0	5.0	5.0	274.0	2.0	13.0	2652.0	106.0	600.0	34.0	3.0	232.0	181.0	0.0	4.0	55.0	18.0	6.0	3.0	0.0	0.0	1.0	0.0	1.0	4.0	29.0	28.0	0.0	56.0	33.0	2.0	0.0
895733	2082.0	132.0	85668.0	6829.0	2804.0	5644.0	578.0	282.0	4375.0	5662.0	186.0	811.0	378.0	3339.0	120.0	335.0	626.0	4924.0	186.0	84.0	1146.0	680.0	554.0	5996.0	314007.0	143.0	5463.0	897.0	2232.0	146574.0	41825.0	11159.0	1582.0	1835.0	834.0	1561.0	76892.0	1288.0	1163.0	2312.0	1436.0	832.0	43.0	61.0	1996.0	3480.0	2419.0	37.0	13154.0	27674.0	1587.0	43529.0	3965.0	505.0	85.0	945.0	1220.0	9233.0	1273.0	5434.0	252.0	164.0	242.0	1150.0	4901.0	939.0	4599.0	176.0	524.0	40505.0	36241.0	376.0	2336.0	164.0	37.0	388.0	91.0	9650.0	30982.0	338.0	158.0	1358.0	46.0	78.0	38433.0	63.0	151.0	12127.0	654.0	3160.0	1500.0	700.0	21362.0	39.0	189.0	4066.0	6640.0	771.0	72.0	221.0	260.0	9419.0	4703.0	6858.0	2140.0	63.0	1173.0	898.0	3898.0	8342.0	7899.0	2355.0	12595.0	148.0	3416.0	80014.0	1212.0	972.0	31584.0	599.0	433.0	341.0	346.0	485.0	1245.0	11722.0	397.0	3992.0	2388.0	35.0	36.0	15960.0	540.0	10045.0	15396.0	403.0	416.0	105.0	39.0	183.0	436.0	103472.0	6835.0	401.0	668.0	138.0	2196.0	1096.0	749.0	15230.0	22971.0	12.0	7942.0	201.0	407.0	174.0	5006.0	2413.0	269.0	857.0	5856.0	2721.0	283.0	27.0	305.0	3345.0	3758.0	927.0	1079.0	303.0	2693.0	64.0	5557.0	383.0	1546.0	1106.0	603.0	2084.0	2762.0	567.0	705.0	47701.0	33205.0	1188.0	1068.0	824.0	158.0	2248.0	717.0	2258.0	167.0	518.0	17543.0	22318.0	1317.0	21819.0	4672.0	56.0	93.0	9522.0	353.0	232.0	238.0	578.0	875.0	428.0	475.0	6358.0	12389.0	86.0	4711.0	33835.0	1330.0	12.0	55.0	249.0	53.0	63.0	129.0	68.0	207.0	203.0	123.0	90.0	4006.0	246.0	6.0	1387.0
344861	0.0	6.0	1098.0	1.0	16.0	1089.0	4.0	82.0	12.0	0.0	0.0	25.0	1.0	176.0	13.0	154.0	4.0	31.0	0.0	0.0	2.0	454.0	34.0	47.0	57.0	32.0	174.0	37.0	62.0	126.0	101.0	264.0	2.0	0.0	139.0	68.0	50.0	11.0	12.0	0.0	51.0	12.0	1.0	0.0	72.0	4.0	8.0	2.0	5.0	9.0	56.0	82.0	10.0	2.0	7.0	29.0	0.0	2.0	6.0	1.0	3.0	16.0	0.0	2.0	251.0	32.0	91.0	27.0	56.0	13.0	12.0	18.0	16.0	16.0	4.0	1.0	3.0	0.0	66.0	2.0	3.0	0.0	0.0	13.0	0.0	0.0	2.0	24.0	0.0	0.0	51.0	5.0	111.0	0.0	15.0	5.0	40.0	1.0	1.0	0.0	10.0	0.0	3.0	20.0	27.0	0.0	1.0	7.0	430.0	1.0	0.0	0.0	109.0	1.0	5.0	0.0	4.0	45.0	0.0	2.0	2.0	4.0	0.0	1.0	319.0	0.0	0.0	17.0	2.0	0.0	7.0	208.0	46.0	0.0	94.0	30.0	11.0	0.0	2.0	81.0	8.0	138.0	126.0	0.0	0.0	12.0	167.0	0.0	106.0	34.0	1.0	0.0	58.0	5.0	6.0	0.0	1.0	6.0	6.0	0.0	0.0	3.0	1.0	4.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	1.0	19.0	1.0	1.0	68.0	2.0	0.0	0.0	0.0	16.0	0.0	1655.0	0.0	1.0	1.0	0.0	0.0	19.0	2.0	191.0	1.0	3.0	31.0	76.0	1.0	0.0	270.0	3.0	3.0	1.0	0.0	9.0	0.0	182.0	1.0	1.0	2.0	2.0	15.0	3.0	10.0	89.0	0.0	0.0	1.0	234.0	0.0	1.0	0.0	90.0	10.0	0.0	0.0	3.0	1.0	0.0	0.0
150673	11.0	6.0	5099.0	22.0	196.0	0.0	2.0	7.0	5.0	140.0	0.0	27.0	0.0	8.0	11.0	15.0	73.0	27.0	0.0	0.0	2.0	44.0	0.0	1949.0	797.0	0.0	145.0	38.0	41.0	82.0	24.0	29.0	5.0	39.0	35.0	25.0	54.0	116.0	60.0	6.0	49.0	2.0	103.0	20.0	40.0	3.0	1.0	0.0	55.0	74.0	830.0	4.0	33.0	5.0	128.0	10.0	27.0	234.0	24.0	11.0	49.0	10.0	4.0	109.0	20.0	18.0	78.0	9.0	11.0	683.0	23.0	32.0	103.0	39.0	4.0	11.0	3.0	19.0	9.0	4.0	2.0	14.0	4.0	0.0	4.0	0.0	12.0	8.0	1.0	88.0	16.0	14.0	2.0	0.0	4.0	58.0	16.0	25.0	11.0	2.0	7.0	11.0	51.0	13.0	1.0	0.0	32.0	45.0	54.0	49.0	155.0	36.0	111.0	0.0	5.0	2571.0	63.0	95.0	2.0	19.0	0.0	20.0	4.0	4.0	8.0	145.0	8.0	65.0	90.0	1.0	40.0	120.0	3.0	6.0	851.0	86.0	9.0	12.0	54.0	0.0	24.0	32.0	106.0	1.0	44.0	0.0	0.0	23.0	16.0	186.0	6.0	2.0	10.0	3.0	29.0	81.0	62.0	93.0	5.0	2.0	11.0	8.0	169.0	0.0	10.0	18.0	14.0	28.0	13.0	33.0	23.0	1.0	22.0	5.0	42.0	17.0	32.0	15.0	37.0	222.0	4.0	9.0	5.0	85.0	28.0	3.0	0.0	0.0	17.0	7.0	1.0	0.0	5.0	564.0	3.0	3.0	10.0	2.0	11.0	26.0	28.0	5.0	22.0	3.0	4.0	63.0	0.0	89.0	21.0	54.0	7.0	3.0	321.0	1.0	1.0	5.0	0.0	2.0	3.0	2.0	49.0	14.0	22.0	1.0	93.0	0.0	0.0	1.0
1048878	37.0	21.0	88471.0	619.0	82.0	393.0	6.0	29.0	14.0	1113.0	21.0	204.0	23.0	750.0	9.0	78.0	88.0	61.0	16.0	8.0	38.0	239.0	98.0	527.0	13887.0	123.0	210.0	143.0	399.0	242.0	246.0	120.0	36.0	115.0	250.0	272.0	236.0	118.0	315.0	155.0	266.0	17.0	8.0	41.0	135.0	76.0	165.0	18.0	150.0	47.0	112.0	115.0	745.0	22.0	18.0	71.0	23.0	56.0	13.0	73.0	35.0	45.0	16.0	226.0	508.0	163.0	82.0	64.0	398.0	426.0	270.0	79.0	1061.0	62.0	22.0	3.0	4.0	79.0	129.0	4.0	19.0	33.0	20.0	19.0	18.0	9.0	30.0	289.0	81.0	240.0	84.0	38.0	183.0	59.0	20.0	135.0	108.0	38.0	10.0	15.0	52.0	15.0	41.0	150.0	17.0	26.0	133.0	43.0	305.0	8.0	20.0	223.0	369.0	2.0	4.0	527.0	14.0	78.0	280.0	41.0	14.0	13.0	10.0	433.0	220.0	1.0	27.0	0.0	368.0	1.0	7.0	260.0	7.0	30.0	14.0	149.0	37.0	18.0	17.0	720.0	3.0	115.0	216.0	14.0	51.0	8.0	49.0	408.0	24.0	642.0	41.0	0.0	131.0	6.0	28.0	3.0	749.0	38.0	0.0	14.0	128.0	13.0	20.0	12.0	0.0	162.0	580.0	69.0	37.0	1.0	22.0	7.0	685.0	9.0	82.0	19.0	7.0	10.0	19.0	29.0	6.0	40.0	87.0	17.0	51.0	23.0	9.0	9.0	0.0	61.0	4.0	33.0	12.0	27.0	43.0	35.0	7.0	121.0	23.0	10.0	3.0	10.0	12.0	30.0	52.0	31.0	20.0	60.0	315.0	188.0	7.0	11.0	15.0	14.0	4.0	42.0	25.0	5.0	2.0	0.0	9.0	56.0	13.0	5.0	24.0	3.0	0.0	11.0
966903	51.0	0.0	12589.0	110.0	56.0	267.0	26.0	10.0	22.0	133.0	8.0	44.0	18.0	237.0	58.0	27.0	26.0	86.0	18.0	5.0	29.0	637.0	305.0	10414.0	81070.0	2.0	282.0	407.0	78.0	190.0	1451.0	37.0	12.0	52.0	20.0	39.0	84.0	374.0	264.0	68.0	71.0	4.0	5.0	15.0	130.0	435.0	119.0	13.0	73.0	1615.0	1830.0	43.0	623.0	225.0	12.0	50.0	70.0	185.0	75.0	174.0	14.0	29.0	46.0	1326.0	305.0	27.0	1085.0	14.0	40.0	22363.0	261.0	75.0	36.0	12.0	2.0	39.0	13.0	4284.0	413.0	14.0	4.0	59.0	2.0	7.0	27.0	186.0	282.0	238.0	21.0	17.0	301.0	61.0	367.0	11.0	14.0	1155.0	134.0	34.0	22.0	9.0	471.0	60.0	6205.0	46.0	2.0	4.0	327.0	121.0	75.0	3623.0	107.0	738.0	545.0	7.0	60.0	10177.0	576.0	152.0	47.0	142.0	165.0	99.0	304.0	42.0	1281.0	58.0	88.0	15.0	185.0	1.0	1.0	16.0	12.0	8.0	766.0	21.0	21.0	4.0	10.0	28.0	25.0	459.0	242.0	29.0	6.0	55.0	158.0	43.0	16.0	339.0	15.0	2.0	17.0	17.0	24.0	30.0	1072.0	571.0	21.0	45.0	18.0	28.0	10.0	1.0	3.0	102.0	80.0	7.0	15.0	6.0	22.0	1.0	510.0	12.0	602.0	4.0	15.0	180.0	87.0	794.0	11.0	10.0	107.0	824.0	25.0	15.0	5.0	875.0	1.0	12.0	68.0	66.0	87.0	29.0	34.0	89.0	406.0	4.0	17.0	263.0	6.0	7.0	1859.0	15.0	656.0	3.0	11.0	511.0	23.0	0.0	14.0	1.0	5.0	0.0	0.0	6.0	3.0	19.0	8.0	7.0	664.0	5.0	9.0	10.0	653.0	7.0	0.0	54.0
689950	1.0	2.0	30.0	36.0	0.0	15.0	0.0	0.0	5.0	16.0	1.0	17.0	8.0	91.0	0.0	0.0	3.0	0.0	2.0	0.0	8.0	4.0	9.0	189.0	109.0	0.0	83.0	22.0	78.0	10.0	21.0	23.0	0.0	2.0	21.0	30.0	11.0	3.0	12.0	1.0	68.0	0.0	0.0	0.0	1.0	3.0	2.0	0.0	205.0	4.0	6.0	26.0	24.0	0.0	0.0	5.0	0.0	5.0	1.0	3.0	2.0	0.0	0.0	7.0	0.0	37.0	14.0	4.0	6.0	9.0	0.0	7.0	105.0	3.0	0.0	3.0	5.0	1.0	19.0	2.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	7.0	0.0	17.0	0.0	70.0	0.0	5.0	0.0	1.0	14.0	2.0	0.0	2.0	4.0	2.0	0.0	0.0	0.0	22.0	9.0	4.0	0.0	0.0	3.0	2.0	1.0	0.0	6.0	8.0	26.0	0.0	0.0	0.0	0.0	3.0	2.0	23.0	0.0	3.0	0.0	37.0	0.0	0.0	17.0	1.0	0.0	8.0	0.0	1.0	8.0	3.0	0.0	0.0	8.0	5.0	4.0	5.0	0.0	3.0	2.0	12.0	0.0	1.0	0.0	7.0	2.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	10.0	0.0	0.0	2.0	1.0	0.0	8.0	0.0	0.0	7.0	1.0	0.0	1.0	1.0	6.0	0.0	5.0	0.0	1.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	9.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	1.0	2.0
4345774	1.0	3.0	81.0	257.0	27.0	6.0	1.0	20.0	1.0	36.0	8.0	1.0	0.0	27.0	0.0	140.0	4.0	46.0	1.0	0.0	1.0	7.0	5.0	3.0	21.0	8.0	12.0	18.0	22.0	18.0	3.0	4.0	0.0	0.0	2.0	12.0	4.0	7.0	33.0	0.0	25.0	0.0	1.0	1.0	5.0	9.0	0.0	1.0	3.0	0.0	20.0	3.0	0.0	4.0	31.0	0.0	0.0	17.0	0.0	0.0	0.0	15.0	0.0	1.0	0.0	12.0	1.0	1.0	15.0	0.0	2.0	0.0	4.0	11.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	3.0	4.0	2.0	3.0	19.0	0.0	11.0	2.0	1.0	0.0	3.0	5.0	2.0	1.0	0.0	7.0	1.0	11.0	2.0	0.0	15.0	0.0	0.0	1.0	30.0	0.0	1.0	2.0	0.0	1.0	0.0	2.0	2.0	8.0	1.0	1.0	10.0	0.0	3.0	2.0	2.0	0.0	14.0	18.0	0.0	5.0	62.0	14.0	22.0	2.0	0.0	2.0	9.0	22.0	48.0	1.0	2.0	3.0	6.0	0.0	81.0	0.0	2.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	5.0	7.0	0.0	2.0	8.0	0.0	1.0	0.0	1.0	3.0	3.0	10.0	49.0	0.0	0.0	5.0	0.0	2.0	18.0	12.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	2.0	1.0	0.0	0.0	210.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	12.0	24.0	0.0	1.0	3.0	45.0	0.0	27.0	23.0	0.0	1.0	0.0	6.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0
334409	8523.0	30293.0	663405.0	20684.0	55503.0	70279.0	5145.0	11358.0	1778.0	83846.0	1559.0	1454.0	321.0	63229.0	1942.0	566.0	54310.0	16048.0	1861.0	317.0	9797.0	125421.0	37344.0	70676.0	245430.0	2466.0	4574.0	115154.0	9827.0	16154.0	1752.0	2242.0	4101.0	2471.0	3726.0	11596.0	32367.0	11591.0	7218.0	698.0	3908.0	1749.0	5536.0	1775.0	14661.0	1786.0	1428.0	5145.0	34333.0	47742.0	2086.0	55108.0	16363.0	858.0	19682.0	36463.0	871.0	502.0	676.0	4402.0	3455.0	3578.0	214.0	35708.0	39541.0	1973.0	5760.0	616.0	3522.0	32938.0	7256.0	7723.0	14757.0	257.0	598.0	1656.0	229.0	2566.0	76986.0	91.0	1118.0	231.0	1433.0	561.0	13229.0	12584.0	5860.0	7481.0	1160.0	6611.0	8074.0	1669.0	10156.0	63.0	11076.0	3303.0	3032.0	3805.0	7500.0	16569.0	1738.0	1505.0	2859.0	30605.0	4447.0	6795.0	41502.0	10397.0	7835.0	2283.0	210.0	1795.0	48340.0	105.0	2680.0	26481.0	2485.0	678.0	804.0	11129.0	999.0	876.0	917.0	6365.0	3078.0	3249.0	5329.0	11170.0	13572.0	547.0	127291.0	2245.0	4771.0	15415.0	127003.0	1820.0	8927.0	2267.0	245.0	22369.0	1050.0	124023.0	95454.0	531.0	829.0	5439.0	16961.0	626.0	12781.0	4261.0	297.0	825.0	2793.0	279.0	4269.0	1286.0	12795.0	4678.0	453.0	163.0	12373.0	581.0	1514.0	10926.0	17423.0	807.0	1131.0	81.0	2303.0	9810.0	804.0	236.0	12037.0	4223.0	14278.0	22151.0	1675.0	9651.0	16196.0	5072.0	8818.0	301.0	74256.0	187.0	2337.0	857.0	129.0	496.0	7548.0	1163.0	9251.0	643.0	12631.0	29095.0	9139.0	3234.0	1129.0	2420.0	12338.0	10282.0	2602.0	186.0	2674.0	811.0	26496.0	3921.0	818.0	1597.0	2923.0	2937.0	998.0	15500.0	1271.0	211.0	1999.0	880.0	4011.0	827.0	141.0	160.0	25607.0	1772.0	62.0	414.0	13606.0	183.0	242.0	266.0
