OTU_ID	14A0247_8	14A0051_8	14A0381_26	14A0533_26	14A0295_8	14A0169_26	14A0069_8	14A0497_26	14A0023_8	14A0547_26	14A0572_26	14A0451_26	14A0569_26	14A0001_8	14A0101_8	14A0385_26	14A0501_26	14A0577_8	14A0253_26	14A0171_26	14A0307_26	14A0485_26	14A0493_26	14A0397_26	14A0511_26	14A0487_26	14A0479_26	14A0087_26	14A0566_26	14A0081_8	14A0495_26	14A0565_26	14A0411_26	14A0369_26	14A0443_26	14A0271_8	14A0439_26	14A0453_26	14A0455_26	14A0549_26	14A0519_26	14A0447_26	14A0529_26	14A0419_26	14A0421_26	14A0349_26	14A0223_26	14A0475_26	14A0437_26	14A0473_26	14A0309_26	14A0539_26	14A0491_26	14A0459_26	14A0333_26	14A0240_26	14A0355_26	14A0277_8	14A0423_26	14A0209_26	14A0401_26	14A0403_26	14A0507_26	14A0329_26	14A0441_26	14A0317_26	14A0103_8	14A0283_8	14A0371_26	14A0461_26	14A0405_26	14A0313_8	14A0211_26	14A0261_8	14A0011_8	14A0564_26	14A0039_8	14A0573_26	14A0031_8	14A0025_8	14A0457_26	14A0047_8	14A0513_26	14A0225_8	14A0505_26	14A0425_26	14A0073_8	14A0221_26	14A0445_8	14A0255_8	14A0465_26	14A0113_26	14A0463_26	14A0005_8	14A0017_8	14A0045_8	14A0067_8	14A0407_26	14A0413_26	14A0477_26	14A0574_26	14A0361_26	14A0269_26	14A0389_26	14A0319_26	14A0331_26	14A0471_26	14A0297_8	14A0003_8	14A0091_8	14A0383_26	14A0395_8	14A0351_26	14A0449_26	14A0321_8	14A0483_26	14A0053_8	14A0285_26	14A0467_26	14A0429_26	14A0521_26	14A0049_8	14A0469_26	14A0337_26	14A0305_8	14A0427_26	14A0357_8	14A0273_26	14A0019_8	14A0027_8	14A0275_8	14A0576_8	14A0339_8	14A0015_8	14A0083_8	14A0215_26	14A0157_26	14A0075_8	14A0353_26	14A0079_26	14A0055_8	14A0523_26	14A0097_8	14A0021_8	14A0299_26	14A0063_8	14A0095_8	14A0231_8	14A0065_8	14A0085_8	14A0057_8	14A0013_8	14A0059_8	14A0035_8	14A0387_26	14A0240_8	14A0393_8	14A0291_8	14A0343_8	14A0373_26	14A0359_26	14A0377_8	14A0325_8	14A0043_8	14A0033_8	14A0105_8	14A0345_8	14A0267_8	14A0009_8	14A0007_8	14A0093_26	14A0137_26	14A0265_8	14A0155_26	14A0167_26	14A0481_26
New.ReferenceOTU4852	0.0	0.0	1.0	2.0	8.0	1.0	3.0	0.0	1.0	1.0	0.0	0.0	9.0	1.0	0.0	0.0	3.0	9.0	0.0	0.0	0.0	8.0	1.0	4.0	0.0	9.0	1.0	0.0	1.0	13.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0	2.0	1.0	2.0	0.0	1.0	4.0	1.0	3.0	8.0	0.0	3.0	0.0	0.0	0.0	5.0	2.0	3.0	0.0	0.0	0.0	0.0	2.0	3.0	6.0	1.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	3.0	2.0	6.0	0.0	10.0	2.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	0.0	5.0	4.0	3.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	14.0	5.0	29.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	8.0	3.0	28.0	0.0	0.0	1.0	0.0	8.0	6.0	0.0	1.0	1.0	0.0	0.0	0.0	5.0	1.0	0.0	2.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	4.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0	5.0	3.0	0.0	14.0	0.0	5.0	15.0	1.0	5.0	0.0	1.0	4.0	0.0	1.0	0.0	0.0	6.0	1.0	8.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	1.0
New.ReferenceOTU5819	0.0	0.0	2.0	0.0	12.0	0.0	5.0	0.0	0.0	6.0	1.0	0.0	9.0	1.0	0.0	0.0	1.0	6.0	2.0	0.0	0.0	6.0	0.0	2.0	0.0	8.0	1.0	0.0	0.0	11.0	0.0	2.0	0.0	0.0	1.0	5.0	0.0	3.0	0.0	1.0	0.0	5.0	1.0	0.0	3.0	15.0	0.0	6.0	0.0	0.0	1.0	4.0	7.0	4.0	2.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	3.0	0.0	2.0	0.0	2.0	1.0	0.0	1.0	1.0	4.0	0.0	0.0	1.0	0.0	6.0	2.0	2.0	8.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	8.0	6.0	15.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	3.0	1.0	3.0	0.0	0.0	1.0	0.0	4.0	8.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	3.0	1.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	6.0	0.0	5.0	14.0	0.0	2.0	0.0	1.0	8.0	0.0	1.0	0.0	0.0	2.0	2.0	7.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
New.ReferenceOTU2636	0.0	4.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	1.0	0.0	1.0	1.0	7.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	2.0	0.0
New.ReferenceOTU8775	4.0	0.0	0.0	0.0	2.0	6.0	83.0	3.0	10.0	1.0	0.0	6.0	9.0	1.0	0.0	4.0	8.0	6.0	0.0	3.0	0.0	7.0	0.0	0.0	2.0	3.0	2.0	8.0	0.0	12.0	15.0	0.0	0.0	0.0	1.0	6.0	2.0	6.0	0.0	1.0	0.0	13.0	11.0	6.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	3.0	21.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	8.0	2.0	0.0	0.0	6.0	6.0	0.0	3.0	10.0	1.0	0.0	10.0	0.0	0.0	0.0	1.0	9.0	0.0	2.0	1.0	0.0	1.0	0.0	14.0	5.0	0.0	13.0	27.0	4.0	0.0	7.0	0.0	5.0	0.0	11.0	3.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	1.0	13.0	6.0	0.0	5.0	0.0	0.0	10.0	20.0	0.0	0.0	1.0	3.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	30.0	6.0	0.0	1.0	1.0	3.0	0.0	0.0	2.0	15.0	0.0	2.0	10.0	2.0	1.0	3.0	1.0	0.0	0.0	3.0	4.0	0.0	24.0	1.0	17.0	3.0	0.0	0.0	0.0	3.0	0.0	2.0	1.0	17.0	0.0	0.0	2.0	0.0	1.0	1.0	6.0	2.0	0.0	0.0	0.0	0.0	4.0	4.0	1.0	0.0	0.0
New.ReferenceOTU5719	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	2.0	1.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	3.0	0.0	2.0	0.0	0.0	6.0	1.0	1.0	0.0	0.0	4.0	0.0	2.0	1.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	7.0	2.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	1.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	4.0	0.0	1.0	2.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	0.0	1.0	1.0	7.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0
New.ReferenceOTU228	0.0	0.0	0.0	2.0	0.0	0.0	19.0	1.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	4.0	4.0	0.0	1.0	0.0	4.0	0.0	2.0	2.0	1.0	0.0	4.0	0.0	3.0	7.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	1.0	4.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	4.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	14.0	0.0	0.0	3.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0	1.0	1.0	1.0	0.0	0.0	3.0	6.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	13.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
New.ReferenceOTU3153	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	5.0	2.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	2.0	4.0	0.0	6.0	0.0	1.0	13.0	0.0	0.0	0.0	2.0	4.0	0.0	1.0	3.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	1.0	2.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	8.0	6.0	0.0	2.0	1.0	1.0	0.0	7.0	0.0	4.0	0.0	0.0	0.0	8.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	5.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	2.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	1.0	1.0	2.0	1.0	8.0	0.0	4.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
New.ReferenceOTU1449	0.0	34.0	0.0	4.0	4.0	26.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	4.0	10.0	1.0	0.0	0.0	9.0	0.0	8.0	48.0	2.0	1.0	0.0	4.0	0.0	0.0	0.0	13.0	6.0	1.0	6.0	0.0	0.0	1.0	3.0	0.0	1.0	0.0	5.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	9.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	1.0	1.0	15.0	0.0	0.0	0.0	1.0	4.0	6.0	0.0	0.0	2.0	5.0	3.0	1.0	3.0	0.0	20.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	6.0	1.0	12.0	16.0	0.0	0.0	8.0	0.0	0.0	0.0	3.0	9.0	7.0	2.0	0.0	2.0	2.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	3.0	6.0	1.0	3.0	2.0	0.0	6.0	0.0	0.0	0.0	0.0	26.0	1.0	0.0	21.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
New.ReferenceOTU2434	0.0	0.0	2.0	0.0	4.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	6.0	4.0	0.0	1.0	2.0	3.0	0.0	0.0	0.0	9.0	0.0	1.0	1.0	9.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	13.0	0.0	1.0	0.0	0.0	0.0	3.0	3.0	1.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	1.0	2.0	1.0	7.0	1.0	1.0	3.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	1.0	5.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	15.0	4.0	10.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	20.0	0.0	0.0	4.0	0.0	5.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	11.0	0.0	9.0	9.0	1.0	0.0	0.0	0.0	5.0	1.0	0.0	1.0	0.0	7.0	1.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
New.ReferenceOTU2435	0.0	0.0	0.0	0.0	0.0	1.0	12.0	0.0	2.0	0.0	0.0	1.0	1.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
New.ReferenceOTU79	0.0	0.0	8.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	2.0	10.0	1.0	5.0	0.0	1.0	10.0	3.0	3.0	1.0	0.0	3.0	3.0	0.0	0.0	1.0	1.0	2.0	0.0	1.0	22.0	1.0	4.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	3.0	0.0	0.0	0.0	5.0	1.0	3.0	1.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	23.0	8.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	4.0	1.0	10.0	0.0	0.0	5.0	2.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	2.0	2.0	0.0	1.0	6.0	13.0	2.0	16.0	0.0	11.0	7.0	0.0	1.0	0.0	0.0	12.0	0.0	3.0	2.0	2.0	0.0	0.0	0.0	10.0	0.0	6.0	0.0	0.0	14.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	1.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	15.0	1.0	7.0	0.0	1.0	3.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	8.0	2.0
New.ReferenceOTU4104	0.0	96.0	14.0	1.0	6.0	7.0	603.0	18.0	91.0	17.0	19.0	95.0	128.0	20.0	1.0	164.0	29.0	30.0	0.0	3.0	12.0	3.0	4.0	11.0	147.0	29.0	1.0	145.0	6.0	38.0	61.0	21.0	1.0	11.0	11.0	0.0	3.0	0.0	0.0	13.0	2.0	34.0	56.0	27.0	8.0	3.0	1.0	0.0	8.0	12.0	1.0	15.0	246.0	2.0	3.0	8.0	4.0	0.0	0.0	17.0	30.0	9.0	115.0	3.0	5.0	0.0	8.0	868.0	232.0	1.0	16.0	44.0	38.0	57.0	23.0	2.0	20.0	63.0	87.0	226.0	0.0	256.0	19.0	24.0	2.0	70.0	106.0	0.0	116.0	7.0	1.0	0.0	353.0	14.0	82.0	9.0	361.0	45.0	3.0	3.0	25.0	88.0	31.0	11.0	24.0	3.0	9.0	18.0	674.0	2.0	7.0	0.0	17.0	3.0	39.0	38.0	54.0	66.0	12.0	1.0	2.0	33.0	1.0	1.0	12.0	104.0	0.0	4.0	0.0	30.0	5.0	41.0	145.0	27.0	549.0	38.0	1.0	17.0	14.0	2.0	131.0	8.0	1.0	9.0	2.0	67.0	0.0	9.0	22.0	52.0	10.0	618.0	3.0	376.0	6.0	136.0	30.0	13.0	204.0	7.0	101.0	12.0	20.0	5.0	11.0	2.0	6.0	0.0	4.0	0.0	0.0	39.0	12.0	6.0	4.0	6.0
New.ReferenceOTU5507	6.0	3.0	0.0	1.0	0.0	7.0	68.0	2.0	8.0	1.0	0.0	4.0	7.0	0.0	2.0	4.0	12.0	2.0	0.0	3.0	1.0	10.0	4.0	1.0	0.0	3.0	0.0	5.0	0.0	5.0	7.0	0.0	0.0	0.0	0.0	11.0	0.0	7.0	0.0	1.0	0.0	3.0	8.0	6.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	3.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	2.0	0.0	0.0	7.0	3.0	0.0	8.0	9.0	7.0	0.0	13.0	0.0	0.0	0.0	1.0	10.0	0.0	2.0	0.0	0.0	0.0	0.0	6.0	6.0	0.0	6.0	22.0	2.0	0.0	3.0	1.0	2.0	0.0	13.0	3.0	2.0	0.0	0.0	1.0	6.0	1.0	0.0	0.0	9.0	12.0	1.0	3.0	0.0	2.0	13.0	15.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	11.0	0.0	0.0	13.0	2.0	0.0	3.0	0.0	0.0	2.0	1.0	7.0	1.0	28.0	1.0	9.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	1.0	15.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	1.0	0.0	1.0	4.0	1.0	0.0	0.0	0.0
New.ReferenceOTU3000	0.0	10.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	2.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	1.0	0.0	2.0	0.0	0.0	5.0	0.0	0.0	3.0	1.0	3.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	9.0	1.0	0.0	3.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	14.0	1.0	0.0	0.0	6.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	2.0	3.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	89.0	2.0	0.0	5.0	0.0	0.0	1.0	0.0	40.0	1.0	3.0	0.0	0.0	17.0	1.0	0.0	0.0	7.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	1.0	8.0	3.0	0.0	15.0	0.0	3.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0
New.ReferenceOTU264	28.0	3.0	1.0	2.0	8.0	26.0	299.0	9.0	36.0	2.0	5.0	27.0	28.0	1.0	0.0	13.0	41.0	18.0	0.0	5.0	1.0	48.0	14.0	1.0	6.0	11.0	15.0	59.0	1.0	47.0	41.0	0.0	3.0	0.0	4.0	27.0	5.0	21.0	3.0	3.0	1.0	31.0	46.0	52.0	1.0	2.0	4.0	4.0	3.0	3.0	1.0	10.0	71.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	6.0	0.0	28.0	2.0	1.0	0.0	43.0	31.0	2.0	15.0	55.0	28.0	0.0	63.0	1.0	1.0	0.0	2.0	48.0	0.0	8.0	2.0	2.0	8.0	1.0	54.0	32.0	1.0	41.0	124.0	0.0	0.0	28.0	1.0	18.0	0.0	44.0	12.0	3.0	5.0	2.0	4.0	24.0	1.0	0.0	0.0	45.0	26.0	1.0	28.0	0.0	8.0	44.0	94.0	5.0	0.0	0.0	15.0	9.0	1.0	1.0	12.0	2.0	1.0	1.0	140.0	23.0	0.0	11.0	3.0	8.0	2.0	5.0	21.0	84.0	0.0	2.0	41.0	9.0	0.0	23.0	4.0	0.0	1.0	4.0	15.0	0.0	93.0	10.0	83.0	17.0	6.0	0.0	2.0	5.0	1.0	12.0	14.0	75.0	0.0	4.0	7.0	0.0	1.0	7.0	16.0	2.0	0.0	0.0	2.0	0.0	14.0	5.0	2.0	1.0	0.0
New.ReferenceOTU261	1.0	2.0	0.0	0.0	0.0	10.0	0.0	0.0	6.0	1.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	4.0	0.0	4.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	5.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	7.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	2.0	3.0	0.0	2.0	0.0	0.0	0.0	2.0	5.0	2.0	0.0	0.0	1.0	0.0	0.0	6.0	2.0	0.0	3.0	2.0	0.0	0.0	8.0	1.0	1.0	0.0	0.0	1.0	11.0	0.0	3.0	7.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	5.0	0.0	4.0	1.0	0.0	1.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	0.0	2.0	0.0	4.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	4.0	1.0	0.0	0.0	1.0	0.0	1.0	2.0	5.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0
New.ReferenceOTU4838	5.0	0.0	0.0	0.0	1.0	1.0	39.0	1.0	5.0	1.0	0.0	1.0	6.0	0.0	0.0	3.0	2.0	3.0	0.0	1.0	0.0	6.0	0.0	1.0	0.0	1.0	0.0	7.0	0.0	7.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	0.0	1.0	0.0	6.0	8.0	6.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	3.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	8.0	0.0	1.0	7.0	4.0	0.0	9.0	0.0	0.0	0.0	0.0	9.0	0.0	1.0	2.0	0.0	2.0	0.0	3.0	4.0	0.0	8.0	14.0	0.0	0.0	1.0	0.0	1.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	5.0	0.0	0.0	4.0	0.0	0.0	4.0	8.0	1.0	0.0	0.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	21.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	12.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	1.0	14.0	2.0	14.0	0.0	1.0	0.0	0.0	1.0	1.0	2.0	0.0	9.0	0.0	2.0	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0
